,cik,year,10-K,10-Q,10-KQ
999,4828,2010,1,3,4
1000,4828,2011,1,3,4
1001,4828,2012,1,3,4
1002,4828,2013,0,3,3
1003,4833,1995,0,2,2
1004,4833,1996,0,1,1
1005,4904,1995,0,1,1
1006,4904,1996,1,1,2
1007,4904,1997,1,3,4
1008,4904,1998,1,3,4
1009,4904,1999,1,3,4
1010,4904,2000,0,3,3
1011,4904,2001,0,3,3
1012,4904,2002,1,3,4
1013,4904,2003,1,3,4
1014,4904,2004,1,3,4
1015,4904,2005,1,3,4
1016,4904,2006,1,3,4
1017,4904,2007,1,3,4
1018,4904,2008,1,3,4
1019,4904,2009,1,3,4
1020,4904,2010,1,3,4
1021,4904,2011,1,2,3
1022,4904,2015,0,1,1
1023,4911,1995,0,1,1
1024,4911,1996,0,1,1
1025,4962,1995,0,2,2
1026,4962,1996,1,1,2
1027,4962,1997,1,3,4
1028,4962,1998,0,4,4
1029,4962,1999,1,3,4
1030,4962,2000,1,3,4
1031,4962,2001,1,3,4
1032,4962,2002,0,3,3
1033,4962,2003,1,3,4
1034,4962,2004,1,3,4
1035,4962,2005,1,3,4
1036,4962,2006,1,3,4
1037,4962,2007,1,3,4
1038,4962,2008,1,3,4
1039,4962,2009,1,3,4
1040,4962,2010,1,3,4
1041,4962,2011,1,3,4
1042,4962,2012,1,3,4
1043,4962,2013,1,3,4
1044,4962,2014,1,3,4
1045,4962,2015,1,3,4
1046,4962,2016,1,3,4
1047,4962,2017,1,3,4
1048,4969,1995,0,1,1
1049,4969,1996,1,1,2
1050,4969,1997,1,3,4
1051,4969,1998,0,4,4
1052,4969,1999,0,3,3
1053,4969,2000,0,3,3
1054,4969,2001,0,3,3
1055,4969,2002,0,4,4
1056,4969,2003,1,3,4
1057,4969,2004,1,3,4
1058,4969,2005,1,3,4
1059,4969,2006,1,3,4
1060,4969,2007,1,3,4
1061,4969,2008,1,3,4
1062,4969,2009,1,3,4
1063,4969,2010,1,3,4
1064,4969,2011,1,3,4
1065,4969,2012,1,3,4
1066,4969,2013,1,3,4
1067,4969,2014,1,3,4
1068,4969,2015,1,3,4
1069,4969,2016,1,3,4
1070,4969,2017,1,3,4
1071,4977,1995,0,1,1
1072,4977,1996,1,1,2
1073,4977,1997,1,3,4
1074,4977,1998,1,3,4
1075,4977,1999,1,3,4
1076,4977,2000,1,3,4
1077,4977,2001,1,3,4
1078,4977,2002,0,3,3
1079,4977,2003,1,3,4
1080,4977,2004,1,3,4
1081,4977,2005,1,3,4
1082,4977,2006,1,3,4
1083,4977,2007,1,3,4
1084,4977,2008,1,3,4
1085,4977,2009,1,3,4
1086,4977,2010,1,3,4
1087,4977,2011,1,3,4
1088,4977,2012,1,3,4
1089,4977,2013,1,3,4
1090,4977,2014,1,3,4
1091,4977,2015,1,3,4
1092,4977,2016,1,3,4
1093,4977,2017,1,3,4
1094,5009,1995,0,1,1
1095,5009,1996,1,1,2
1096,5009,1997,0,2,2
1097,5016,1995,0,1,1
1098,5016,1996,0,1,1
1099,5016,1997,0,3,3
1100,5016,1998,0,3,3
1101,5016,1999,0,3,3
1102,5016,2000,0,3,3
1103,5016,2001,0,3,3
1104,5016,2002,0,4,4
1105,5016,2003,1,3,4
1106,5103,1995,0,1,1
1107,5103,1996,0,1,1
1108,5103,1997,0,3,3
1109,5103,1998,0,3,3
1110,5103,1999,0,3,3
1111,5103,2000,0,3,3
1112,5103,2001,0,2,2
1113,5117,2001,1,2,3
1114,5117,2002,2,3,5
1115,5117,2003,1,4,5
1116,5117,2004,1,3,4
1117,5117,2005,2,2,4
1118,5117,2006,1,3,4
1119,5117,2007,1,3,4
1120,5117,2008,1,3,4
1121,5117,2009,1,3,4
1122,5117,2010,1,3,4
1123,5117,2011,1,3,4
1124,5117,2012,1,3,4
1125,5117,2013,0,2,2
1126,5133,1995,0,1,1
1127,5133,1996,0,2,2
1128,5133,1997,1,3,4
1129,5133,1998,1,3,4
1130,5133,1999,0,3,3
1131,5133,2000,0,3,3
1132,5133,2001,0,3,3
1133,5133,2002,1,3,4
1134,5133,2003,1,3,4
1135,5133,2004,1,3,4
1136,5133,2005,1,3,4
1137,5133,2006,1,3,4
1138,5133,2007,1,3,4
1139,5133,2008,1,3,4
1140,5133,2009,1,3,4
1141,5133,2010,1,3,4
1142,5133,2011,1,3,4
1143,5133,2012,1,3,4
1144,5133,2013,1,3,4
1145,5133,2014,1,3,4
1146,5133,2015,1,3,4
1147,5133,2016,1,3,4
1148,5133,2017,0,1,1
1149,5172,1995,0,1,1
1150,5172,1996,0,1,1
1151,5172,1997,0,3,3
1152,5172,1998,1,3,4
1153,5172,1999,1,2,3
1154,5187,1995,0,1,1
1155,5187,1996,0,1,1
1156,5187,1997,1,3,4
1157,5187,1998,1,3,4
1158,5187,1999,0,3,3
1159,5187,2000,1,3,4
1160,5187,2001,0,3,3
1161,5187,2002,0,3,3
1162,5187,2003,1,3,4
1163,5187,2004,1,3,4
1164,5187,2005,1,3,4
1165,5187,2006,1,3,4
1166,5187,2007,1,3,4
1167,5187,2008,1,3,4
1168,5187,2009,1,2,3
1169,5197,1997,1,0,1
1170,5197,1998,2,0,2
1171,5197,2000,2,0,2
1172,5197,2002,1,0,1
1173,5197,2003,2,0,2
1174,5207,1998,6,0,6
1175,5227,1995,0,1,1
1176,5227,1996,1,1,2
1177,5227,1997,1,3,4
1178,5227,1998,1,3,4
1179,5227,1999,0,1,1
1180,5272,1995,0,1,1
1181,5272,1996,1,1,2
1182,5272,1997,1,3,4
1183,5272,1998,1,3,4
1184,5272,1999,1,3,4
1185,5272,2000,1,3,4
1186,5272,2001,1,3,4
1187,5272,2002,1,3,4
1188,5272,2003,1,3,4
1189,5272,2004,1,3,4
1190,5272,2005,1,3,4
1191,5272,2006,1,3,4
1192,5272,2007,1,3,4
1193,5272,2008,1,3,4
1194,5272,2009,1,3,4
1195,5272,2010,1,3,4
1196,5272,2011,1,3,4
1197,5272,2012,1,3,4
1198,5272,2013,1,3,4
1199,5272,2014,1,3,4
1200,5272,2015,1,3,4
1201,5272,2016,1,3,4
1202,5272,2017,1,3,4
1203,5320,1995,0,1,1
1204,5320,1996,1,1,2
1205,5320,1997,1,3,4
1206,5385,1995,0,1,1
1207,5385,1996,0,2,2
1208,5385,1997,1,1,2
1209,5513,1995,0,1,1
1210,5513,1997,1,3,4
1211,5513,1998,1,3,4
1212,5513,1999,1,3,4
1213,5513,2000,1,3,4
1214,5513,2001,1,3,4
1215,5513,2002,1,3,4
1216,5513,2003,1,3,4
1217,5513,2004,1,3,4
1218,5513,2005,1,3,4
1219,5513,2006,1,3,4
1220,5513,2007,1,3,4
1221,5513,2008,1,3,4
1222,5513,2009,1,3,4
1223,5513,2010,1,3,4
1224,5513,2011,1,3,4
1225,5513,2012,1,3,4
1226,5513,2013,1,3,4
1227,5513,2014,1,3,4
1228,5513,2015,1,3,4
1229,5513,2016,1,3,4
1230,5513,2017,1,3,4
1231,5550,1995,0,1,1
1232,5550,1996,0,1,1
1233,5550,1997,0,3,3
1234,5550,1998,1,3,4
1235,5550,1999,1,3,4
1236,5550,2000,1,2,3
1237,5550,2001,1,3,4
1238,5550,2002,1,3,4
1239,5550,2003,1,3,4
1240,5550,2004,1,0,1
1241,5588,1998,0,3,3
1242,5588,1999,1,3,4
1243,5588,2000,1,1,2
1244,5611,1995,0,1,1
1245,5611,1996,1,1,2
1246,5611,1997,1,3,4
1247,5611,1998,1,2,3
1248,5656,2009,1,3,4
1249,5656,2010,1,3,4
1250,5656,2011,2,3,5
1251,5656,2012,0,2,2
1252,5656,2013,2,3,5
1253,5656,2014,1,4,5
1254,5656,2015,1,3,4
1255,5656,2016,1,3,4
1256,5656,2017,0,2,2
1257,5657,1995,0,1,1
1258,5657,1996,0,1,1
1259,5657,1997,0,3,3
1260,5657,1998,1,3,4
1261,5657,1999,0,3,3
1262,5696,1995,0,1,1
1263,5719,1995,0,1,1
1264,5719,1996,0,2,2
1265,5719,1997,0,2,2
1266,5768,1995,0,1,1
1267,5768,1996,0,2,2
1268,5768,1997,0,3,3
1269,5768,1998,0,3,3
1270,5768,1999,1,3,4
1271,5768,2000,1,3,4
1272,5768,2001,1,3,4
1273,5768,2002,1,3,4
1274,5768,2003,1,3,4
1275,5768,2004,1,3,4
1276,5768,2005,1,3,4
1277,5768,2006,1,3,4
1278,5768,2007,1,3,4
1279,5768,2008,1,3,4
1280,5768,2009,1,3,4
1281,5768,2010,1,3,4
1282,5768,2011,1,3,4
1283,5768,2012,1,3,4
1284,5768,2013,1,3,4
1285,5768,2014,1,3,4
1286,5768,2015,1,3,4
1287,5768,2016,1,2,3
1288,5850,1995,0,1,1
1289,5850,1996,1,1,2
1290,5850,1997,1,4,5
1291,5850,1998,0,3,3
1292,5850,1999,1,3,4
1293,5907,1995,0,1,1
1294,5907,1996,1,1,2
1295,5907,1997,1,3,4
1296,5907,1998,1,3,4
1297,5907,1999,1,3,4
1298,5907,2000,1,3,4
1299,5907,2001,0,3,3
1300,5907,2002,1,3,4
1301,5907,2003,1,3,4
1302,5907,2004,1,3,4
1303,5907,2005,1,3,4
1304,5910,2002,0,2,2
1305,5981,1995,0,2,2
1306,5981,1996,0,2,2
1307,5981,1997,1,3,4
1308,5981,1998,0,3,3
1309,5981,1999,0,3,3
1310,5981,2000,1,3,4
1311,5981,2001,0,3,3
1312,5981,2002,0,3,3
1313,5981,2003,1,3,4
1314,5981,2004,1,3,4
1315,5981,2005,1,3,4
1316,5981,2006,1,3,4
1317,5981,2007,1,3,4
1318,5981,2008,1,3,4
1319,5981,2009,1,3,4
1320,5981,2010,1,3,4
1321,5981,2011,1,3,4
1322,5981,2012,1,3,4
1323,5981,2013,1,3,4
1324,5981,2014,1,3,4
1325,5981,2015,1,3,4
1326,5981,2016,1,3,4
1327,5981,2017,1,3,4
1328,6071,1995,0,1,1
1329,6071,1996,0,1,1
1330,6071,1997,1,3,4
1331,6071,1998,1,3,4
1332,6071,1999,1,3,4
1333,6071,2000,1,3,4
1334,6071,2001,1,3,4
1335,6071,2002,1,1,2
1336,6082,1995,0,1,1
1337,6082,1996,1,1,2
1338,6082,1997,1,1,2
1339,6164,1995,0,1,1
1340,6164,1996,1,1,2
1341,6164,1997,1,3,4
1342,6164,1998,1,5,6
1343,6164,1999,1,1,2
1344,6176,1995,0,1,1
1345,6176,1996,1,1,2
1346,6176,1997,1,3,4
1347,6176,1998,1,3,4
1348,6176,1999,1,3,4
1349,6176,2000,0,3,3
1350,6176,2001,0,3,3
1351,6176,2002,0,3,3
1352,6176,2003,1,3,4
1353,6176,2004,1,3,4
1354,6176,2005,1,3,4
1355,6176,2006,1,3,4
1356,6176,2007,1,3,4
1357,6176,2008,1,3,4
1358,6176,2009,1,3,4
1359,6176,2010,1,3,4
1360,6176,2011,1,3,4
1361,6176,2012,1,3,4
1362,6176,2013,1,3,4
1363,6176,2014,1,3,4
1364,6176,2015,1,3,4
1365,6176,2016,1,3,4
1366,6176,2017,1,3,4
1367,6201,1995,0,1,1
1368,6201,1996,0,1,1
1369,6201,1997,0,3,3
1370,6201,1998,0,3,3
1371,6201,1999,0,3,3
1372,6201,2000,0,3,3
1373,6201,2001,0,3,3
1374,6201,2002,0,3,3
1375,6201,2003,1,3,4
1376,6201,2004,1,3,4
1377,6201,2005,1,3,4
1378,6201,2006,1,3,4
1379,6201,2007,1,3,4
1380,6201,2008,1,3,4
1381,6201,2009,1,3,4
1382,6201,2010,1,3,4
1383,6201,2011,1,3,4
1384,6201,2012,1,3,4
1385,6201,2013,1,3,4
1386,6201,2014,0,1,1
1387,6201,2016,0,1,1
1388,6207,1995,0,1,1
1389,6207,1996,0,2,2
1390,6207,1997,1,3,4
1391,6207,1998,1,3,4
1392,6207,1999,1,3,4
1393,6207,2000,1,3,4
1394,6207,2001,1,3,4
1395,6207,2002,1,3,4
1396,6207,2003,1,3,4
1397,6207,2004,1,3,4
1398,6207,2005,1,3,4
1399,6207,2006,1,3,4
1400,6207,2007,1,3,4
1401,6207,2008,1,3,4
1402,6207,2009,1,3,4
1403,6207,2010,1,3,4
1404,6207,2011,1,3,4
1405,6207,2012,1,3,4
1406,6207,2013,1,3,4
1407,6207,2014,1,3,4
1408,6207,2015,1,3,4
1409,6207,2016,1,3,4
1410,6207,2017,1,3,4
1411,6260,1996,2,2,4
1412,6260,1997,1,3,4
1413,6260,1998,0,3,3
1414,6260,1999,0,3,3
1415,6260,2000,0,3,3
1416,6260,2001,0,3,3
1417,6260,2002,1,3,4
1418,6260,2003,1,3,4
1419,6260,2004,1,3,4
1420,6281,1996,0,1,1
1421,6281,1997,1,3,4
1422,6281,1998,1,3,4
1423,6281,1999,1,3,4
1424,6281,2000,1,3,4
1425,6281,2001,1,3,4
1426,6281,2002,0,3,3
1427,6281,2003,2,3,5
1428,6281,2004,1,3,4
1429,6281,2005,1,3,4
1430,6281,2006,1,3,4
1431,6281,2007,1,3,4
1432,6281,2008,1,3,4
1433,6281,2009,1,3,4
1434,6281,2010,1,3,4
1435,6281,2011,1,3,4
1436,6281,2012,1,3,4
1437,6281,2013,1,3,4
1438,6281,2014,1,3,4
1439,6281,2015,1,3,4
1440,6281,2016,1,3,4
1441,6281,2017,1,3,4
1442,6284,1995,1,1,2
1443,6284,1996,1,2,3
1444,6284,1997,1,3,4
1445,6284,1998,1,3,4
1446,6284,1999,1,3,4
1447,6284,2000,0,3,3
1448,6284,2001,1,3,4
1449,6284,2002,1,3,4
1450,6284,2003,1,3,4
1451,6284,2004,0,2,2
1452,6284,2005,2,4,6
1453,6284,2006,1,3,4
1454,6284,2007,1,3,4
1455,6284,2008,1,3,4
1456,6284,2009,1,3,4
1457,6284,2010,1,3,4
1458,6284,2011,1,3,4
1459,6284,2012,1,3,4
1460,6284,2013,1,3,4
1461,6284,2014,1,3,4
1462,6284,2015,1,3,4
1463,6284,2016,1,3,4
1464,6284,2017,1,3,4
1465,6292,1995,0,1,1
1466,6292,1996,0,2,2
1467,6292,1997,0,3,3
1468,6292,1998,0,3,3
1469,6292,1999,0,3,3
1470,6292,2000,1,3,4
1471,6292,2001,0,3,3
1472,6292,2002,1,4,5
1473,6292,2003,1,3,4
1474,6292,2004,1,2,3
1475,6292,2005,1,3,4
1476,6292,2006,1,3,4
1477,6292,2007,1,3,4
1478,6292,2008,1,3,4
1479,6292,2009,1,3,4
1480,6292,2010,1,3,4
1481,6292,2011,1,3,4
1482,6292,2012,1,3,4
1483,6292,2013,1,2,3
1484,6314,1995,1,1,2
1485,6314,1996,0,2,2
1486,6314,1997,1,3,4
1487,6314,1998,1,3,4
1488,6314,1999,1,3,4
1489,6314,2000,1,3,4
1490,6314,2001,1,3,4
1491,6314,2002,1,3,4
1492,6314,2003,1,3,4
1493,6314,2004,1,3,4
1494,6314,2005,1,3,4
1495,6314,2006,1,3,4
1496,6314,2007,1,3,4
1497,6314,2008,1,3,4
1498,6314,2009,1,3,4
1499,6314,2010,1,3,4
1500,6314,2011,1,3,4
1501,6314,2012,1,3,4
1502,6314,2013,1,3,4
1503,6314,2014,0,1,1
1504,6342,1996,0,1,1
1505,6342,1997,1,3,4
1506,6342,1998,0,3,3
1507,6342,1999,0,4,4
1508,6342,2000,1,3,4
1509,6342,2001,1,3,4
1510,6342,2002,1,3,4
1511,6342,2003,1,3,4
1512,6342,2004,1,3,4
1513,6342,2005,1,3,4
1514,6383,1995,0,1,1
1515,6383,1996,0,2,2
1516,6383,1997,1,3,4
1517,6383,1998,1,3,4
1518,6383,1999,1,3,4
1519,6383,2000,1,3,4
1520,6383,2001,1,3,4
1521,6383,2002,1,3,4
1522,6383,2003,1,3,4
1523,6383,2004,1,3,4
1524,6383,2005,1,4,5
1525,6383,2006,1,3,4
1526,6383,2007,1,1,2
1527,6474,1995,0,1,1
1528,6474,1996,1,0,1
1529,6494,1995,0,2,2
1530,6494,1996,0,1,1
1531,6494,1997,1,3,4
1532,6494,1998,1,3,4
1533,6494,1999,2,3,5
1534,6494,2000,1,3,4
1535,6494,2001,1,3,4
1536,6494,2002,1,3,4
1537,6494,2003,1,0,1
1538,6494,2008,0,3,3
1539,6494,2009,1,3,4
1540,6494,2010,1,3,4
1541,6494,2011,1,3,4
1542,6494,2012,1,3,4
1543,6494,2013,1,3,4
1544,6494,2014,1,3,4
1545,6494,2015,1,3,4
1546,6494,2016,1,3,4
1547,6494,2017,1,3,4
1548,6571,1995,0,1,1
1549,6571,1996,0,1,1
1550,6571,1997,0,3,3
1551,6571,1998,0,3,3
1552,6571,1999,0,3,3
1553,6571,2000,0,2,2
1554,6571,2001,0,3,3
1555,6571,2002,1,3,4
1556,6571,2003,1,3,4
1557,6571,2004,1,4,5
1558,6571,2005,1,3,4
1559,6571,2006,1,3,4
1560,6571,2007,1,3,4
1561,6571,2008,1,1,2
1562,6694,1995,0,1,1
1563,6694,1996,0,1,1
1564,6694,1997,0,3,3
1565,6694,1998,0,3,3
1566,6694,1999,0,3,3
1567,6694,2000,1,3,4
1568,6694,2001,0,3,3
1569,6694,2002,1,1,2
1570,6715,1996,0,1,1
1571,6715,1997,1,1,2
1572,6720,1995,0,1,1
1573,6720,1996,1,1,2
1574,6720,1997,1,3,4
1575,6720,1998,0,3,3
1576,6720,1999,0,3,3
1577,6720,2000,1,3,4
1578,6720,2001,0,3,3
1579,6720,2002,0,3,3
1580,6720,2003,1,3,4
1581,6720,2004,1,3,4
1582,6720,2005,1,3,4
1583,6720,2006,1,3,4
1584,6720,2007,1,1,2
1585,6732,2008,0,3,3
1586,6732,2009,1,3,4
1587,6732,2010,1,3,4
1588,6732,2011,1,3,4
1589,6732,2012,1,3,4
1590,6732,2013,1,3,4
1591,6732,2014,1,3,4
1592,6732,2015,1,3,4
1593,6732,2016,1,2,3
1594,6769,1995,0,1,1
1595,6769,1996,1,1,2
1596,6769,1997,1,3,4
1597,6769,1998,1,3,4
1598,6769,1999,1,3,4
1599,6769,2000,1,3,4
1600,6769,2001,1,3,4
1601,6769,2002,1,4,5
1602,6769,2003,1,3,4
1603,6769,2004,1,3,4
1604,6769,2005,1,3,4
1605,6769,2006,1,3,4
1606,6769,2007,1,3,4
1607,6769,2008,1,3,4
1608,6769,2009,1,3,4
1609,6769,2010,1,3,4
1610,6769,2011,1,3,4
1611,6769,2012,1,3,4
1612,6769,2013,1,3,4
1613,6769,2014,1,3,4
1614,6769,2015,1,3,4
1615,6769,2016,1,3,4
1616,6769,2017,1,3,4
1617,6814,1995,0,1,1
1618,6814,1996,0,2,2
1619,6814,1997,1,3,4
1620,6814,1999,0,3,3
1621,6814,2000,1,4,5
1622,6814,2001,1,3,4
1623,6814,2002,1,3,4
1624,6814,2003,1,3,4
1625,6814,2004,1,3,4
1626,6814,2005,1,3,4
1627,6814,2006,1,3,4
1628,6814,2007,1,3,4
1629,6814,2008,1,3,4
1630,6814,2009,1,3,4
1631,6814,2010,1,3,4
1632,6845,1995,0,1,1
1633,6845,1996,0,2,2
1634,6845,1997,1,3,4
1635,6845,1998,1,3,4
1636,6845,1999,1,3,4
1637,6845,2000,1,3,4
1638,6845,2001,1,3,4
1639,6845,2002,1,3,4
1640,6845,2003,1,3,4
1641,6845,2004,1,3,4
1642,6845,2005,1,3,4
1643,6845,2006,1,3,4
1644,6845,2007,1,3,4
1645,6845,2008,1,3,4
1646,6845,2009,1,3,4
1647,6845,2010,1,3,4
1648,6845,2011,1,3,4
1649,6845,2012,1,3,4
1650,6845,2013,1,3,4
1651,6845,2014,1,3,4
1652,6845,2015,1,3,4
1653,6845,2016,1,3,4
1654,6845,2017,1,3,4
1655,6845,2018,0,1,1
1656,6879,1995,0,1,1
1657,6879,1996,1,1,2
1658,6879,1997,0,3,3
1659,6879,1998,0,3,3
1660,6879,1999,0,3,3
1661,6879,2000,0,3,3
1662,6879,2001,0,3,3
1663,6879,2002,0,3,3
1664,6879,2003,1,3,4
1665,6879,2004,1,3,4
1666,6879,2005,1,3,4
1667,6879,2006,1,3,4
1668,6879,2007,1,3,4
1669,6879,2008,1,3,4
1670,6879,2009,1,3,4
1671,6879,2010,1,3,4
1672,6879,2011,1,2,3
1673,6879,2013,0,2,2
1674,6879,2014,1,3,4
1675,6879,2015,0,2,2
1676,6879,2016,1,2,3
1677,6879,2017,0,3,3
1678,6885,1995,0,1,1
1679,6885,1996,0,1,1
1680,6885,1997,1,2,3
1681,6885,1998,1,3,4
1682,6885,1999,0,3,3
1683,6885,2000,1,3,4
1684,6885,2001,1,2,3
1685,6885,2002,1,3,4
1686,6885,2003,1,3,4
1687,6885,2004,1,3,4
1688,6885,2005,1,3,4
1689,6885,2006,1,3,4
1690,6885,2007,1,3,4
1691,6885,2008,1,3,4
1692,6885,2009,1,3,4
1693,6885,2010,1,3,4
1694,6885,2011,1,3,4
1695,6885,2012,1,3,4
1696,6885,2013,1,3,4
1697,6885,2014,1,3,4
1698,6885,2015,1,3,4
1699,6885,2016,1,3,4
1700,6885,2017,1,3,4
1701,6948,1995,1,0,1
1702,6948,1996,1,1,2
1703,6948,1997,1,3,4
1704,6948,1998,1,3,4
1705,6948,1999,0,3,3
1706,6951,1996,1,1,2
1707,6951,1997,1,3,4
1708,6951,1998,1,3,4
1709,6951,1999,0,3,3
1710,6951,2000,0,3,3
1711,6951,2001,0,3,3
1712,6951,2002,1,3,4
1713,6951,2003,1,3,4
1714,6951,2004,2,3,5
1715,6951,2005,1,3,4
1716,6951,2006,1,3,4
1717,6951,2007,1,3,4
1718,6951,2008,1,3,4
1719,6951,2009,1,3,4
1720,6951,2010,1,3,4
1721,6951,2011,1,3,4
1722,6951,2012,1,3,4
1723,6951,2013,1,3,4
1724,6951,2014,1,3,4
1725,6951,2015,1,3,4
1726,6951,2016,1,3,4
1727,6951,2017,1,3,4
1728,6955,1995,1,0,1
1729,6955,1996,0,1,1
1730,6955,1997,1,3,4
1731,6955,1998,1,3,4
1732,6955,1999,1,3,4
1733,6955,2000,0,3,3
1734,6955,2001,1,3,4
1735,6955,2002,1,3,4
1736,6955,2003,1,3,4
1737,6955,2004,1,3,4
1738,6955,2005,1,3,4
1739,6955,2006,1,3,4
1740,6955,2007,1,3,4
1741,6955,2008,1,3,4
1742,6955,2009,1,3,4
1743,6955,2010,1,3,4
1744,6955,2011,1,3,4
1745,6955,2012,1,3,4
1746,6955,2013,1,3,4
1747,6955,2014,1,3,4
1748,6955,2015,1,3,4
1749,6955,2016,1,3,4
1750,6955,2017,1,3,4
1751,6955,2018,0,1,1
1752,6992,1998,0,2,2
1753,6992,1999,0,4,4
1754,6992,2000,0,3,3
1755,6992,2001,0,1,1
1756,7032,2007,1,2,3
1757,7032,2008,1,3,4
1758,7032,2009,1,3,4
1759,7032,2010,1,3,4
1760,7032,2011,1,3,4
1761,7032,2012,1,3,4
1762,7032,2013,0,3,3
1763,7039,1995,0,1,1
1764,7039,1996,0,1,1
1765,7039,1997,1,3,4
1766,7039,1998,1,3,4
1767,7039,1999,1,3,4
1768,7039,2000,1,3,4
1769,7039,2001,1,3,4
1770,7039,2002,1,3,4
1771,7039,2003,1,0,1
1772,7039,2004,1,6,7
1773,7039,2005,1,3,4
1774,7039,2006,1,4,5
1775,7039,2007,1,3,4
1776,7039,2008,1,3,4
1777,7039,2009,1,3,4
1778,7039,2010,1,3,4
1779,7039,2011,1,3,4
1780,7039,2012,1,3,4
1781,7039,2013,1,3,4
1782,7039,2014,1,3,4
1783,7039,2015,1,3,4
1784,7039,2016,1,3,4
1785,7039,2017,1,3,4
1786,7059,2001,1,0,1
1787,7084,1995,0,1,1
1788,7084,1996,2,2,4
1789,7084,1997,1,3,4
1790,7084,1998,1,3,4
1791,7084,1999,1,3,4
1792,7084,2000,1,3,4
1793,7084,2001,1,3,4
1794,7084,2002,1,3,4
1795,7084,2003,1,3,4
1796,7084,2004,1,3,4
1797,7084,2005,1,3,4
1798,7084,2006,1,3,4
1799,7084,2007,1,3,4
1800,7084,2008,1,3,4
1801,7084,2009,1,3,4
1802,7084,2010,1,3,4
1803,7084,2011,1,3,4
1804,7084,2012,1,3,4
1805,7084,2013,0,3,3
1806,7084,2014,1,3,4
1807,7084,2015,1,3,4
1808,7084,2016,1,3,4
1809,7084,2017,1,3,4
1810,7214,1995,0,1,1
1811,7214,1996,1,1,2
1812,7214,1997,1,3,4
1813,7214,1998,1,3,4
1814,7214,1999,1,3,4
1815,7214,2000,1,3,4
1816,7214,2001,1,3,4
1817,7214,2002,1,3,4
1818,7214,2003,1,3,4
1819,7286,1995,0,1,1
1820,7286,1996,0,1,1
1821,7286,1997,0,3,3
1822,7286,1998,0,3,3
1823,7286,1999,0,3,3
1824,7286,2000,0,3,3
1825,7286,2001,0,3,3
1826,7286,2002,0,3,3
1827,7286,2003,1,3,4
1828,7286,2004,1,3,4
1829,7286,2006,0,2,2
1830,7286,2007,0,2,2
1831,7286,2008,0,2,2
1832,7286,2013,0,2,2
1833,7286,2014,1,3,4
1834,7286,2015,1,3,4
1835,7286,2016,1,3,4
1836,7286,2017,1,3,4
1837,7314,1995,0,1,1
1838,7314,1996,1,1,2
1839,7314,1997,1,1,2
1840,7323,2001,0,2,2
1841,7323,2002,0,3,3
1842,7323,2003,1,1,2
1843,7323,2004,0,1,1
1844,7323,2005,0,1,1
1845,7323,2007,1,0,1
1846,7323,2009,1,0,1
1847,7323,2014,1,1,2
1848,7323,2015,1,2,3
1849,7323,2016,1,2,3
1850,7332,1995,0,1,1
1851,7332,1996,1,1,2
1852,7332,1997,0,3,3
1853,7332,1998,0,3,3
1854,7332,1999,0,3,3
1855,7332,2000,0,3,3
1856,7332,2001,0,3,3
1857,7332,2002,0,3,3
1858,7332,2003,1,3,4
1859,7332,2004,1,3,4
1860,7332,2005,1,3,4
1861,7332,2006,1,3,4
1862,7332,2007,1,3,4
1863,7332,2008,1,3,4
1864,7332,2009,1,3,4
1865,7332,2010,1,3,4
1866,7332,2011,1,3,4
1867,7332,2012,1,3,4
1868,7332,2013,1,3,4
1869,7332,2014,1,3,4
1870,7332,2015,1,3,4
1871,7332,2016,1,3,4
1872,7332,2017,1,3,4
1873,7346,1995,0,1,1
1874,7346,1996,0,2,2
1875,7346,1997,0,3,3
1876,7346,1998,0,1,1
1877,7383,1995,0,1,1
1878,7383,1996,0,1,1
1879,7383,1997,0,3,3
1880,7383,1998,0,3,3
1881,7383,1999,0,2,2
1882,7431,1995,0,1,1
1883,7431,1996,1,1,2
1884,7431,1997,1,3,4
1885,7431,1998,1,3,4
1886,7431,1999,1,3,4
1887,7431,2000,0,3,3
1888,7431,2001,1,2,3
1889,7431,2002,0,2,2
1890,7431,2003,1,0,1
1891,7431,2005,0,2,2
1892,7431,2006,1,1,2
1893,7431,2007,1,3,4
1894,7431,2008,1,3,4
1895,7431,2009,1,3,4
1896,7431,2010,1,3,4
1897,7431,2011,1,3,4
1898,7431,2012,1,3,4
1899,7431,2013,1,3,4
1900,7431,2014,1,3,4
1901,7431,2015,1,3,4
1902,7431,2016,1,3,4
1903,7431,2017,1,3,4
1904,7533,1995,1,1,2
1905,7533,1996,1,2,3
1906,7533,1997,1,3,4
1907,7533,1998,0,2,2
1908,7536,1995,0,1,1
1909,7536,1997,0,3,3
1910,7536,1998,0,3,3
1911,7536,1999,0,3,3
1912,7536,2000,0,3,3
1913,7536,2001,0,3,3
1914,7536,2002,0,3,3
1915,7536,2003,1,3,4
1916,7536,2004,1,3,4
1917,7536,2005,1,3,4
1918,7536,2006,1,3,4
1919,7536,2007,1,3,4
1920,7536,2008,1,3,4
1921,7536,2009,1,3,4
1922,7536,2010,1,3,4
1923,7536,2011,1,3,4
1924,7536,2012,1,3,4
1925,7536,2013,1,3,4
1926,7536,2014,1,3,4
1927,7536,2015,1,3,4
1928,7536,2016,1,3,4
1929,7536,2017,1,3,4
1930,7610,1995,0,1,1
